t 	 u(t) 	 x(t) 	 y(t) 	 x1(t) 	 y1(t)
1.7612,-1.0000,0.3205,-0.5197,0.0871,-0.6069
1.7812,-1.0000,0.1236,-0.7056,0.0748,-0.6204
1.8012,-1.0000,-0.0015,-0.6067,0.0623,-0.6332
1.8212,-1.0000,0.2510,-0.8046,0.0495,-0.6453
1.8412,-1.0000,0.0282,-0.7464,0.0365,-0.6566
1.8612,-1.0000,-0.0083,-0.5604,0.0232,-0.6671
1.8813,-1.0000,-0.1099,-0.6734,0.0098,-0.6769
1.9013,-1.0000,-0.0864,-0.5309,-0.0039,-0.6858
1.9213,-1.0000,0.0742,-0.6905,-0.0177,-0.6944
1.9413,-1.0000,-0.1756,-0.6322,-0.0317,-0.7055
1.9613,-1.0000,-0.1074,-0.4646,-0.0460,-0.7147
1.9813,-1.0000,0.0605,-0.7887,-0.0602,-0.7178
2.0013,1.0000,0.1026,-0.8102,-0.0745,-0.7124
2.0213,1.0000,-0.1448,-0.7682,-0.0886,-0.6980
2.0414,1.0000,-0.2376,-0.5446,-0.1024,-0.6762
2.0614,1.0000,-0.0752,-0.6876,-0.1157,-0.6502
2.0814,1.0000,-0.1312,-0.6822,-0.1285,-0.6250
2.1014,1.0000,-0.0053,-0.5491,-0.1408,-0.6004
2.1214,1.0000,-0.0487,-0.3674,-0.1526,-0.5753
2.1414,1.0000,-0.2018,-0.5394,-0.1638,-0.5497
2.1614,1.0000,-0.1680,-0.6136,-0.1746,-0.5238
2.1815,1.0000,-0.2259,-0.5692,-0.1848,-0.4974
2.2015,1.0000,-0.2320,-0.2116,-0.1945,-0.4707
2.2215,1.0000,-0.2429,-0.3386,-0.2036,-0.4437
2.2415,1.0000,-0.3409,-0.4109,-0.2122,-0.4164
2.2615,1.0000,-0.2525,-0.2882,-0.2203,-0.3888
2.2815,1.0000,-0.2661,-0.1575,-0.2278,-0.3610
2.3015,1.0000,-0.2046,-0.2775,-0.2348,-0.3330
2.3215,1.0000,-0.1822,-0.2476,-0.2412,-0.3048
2.3416,1.0000,-0.2641,-0.1793,-0.2470,-0.2765
2.3616,1.0000,-0.1540,-0.0813,-0.2523,-0.2480
2.3816,1.0000,-0.2813,-0.2069,-0.2569,-0.2195
2.4016,1.0000,-0.1901,-0.1808,-0.2611,-0.1910
2.4216,1.0000,-0.5277,-0.1027,-0.2646,-0.1624
2.4416,1.0000,-0.1418,-0.1722,-0.2676,-0.1339
2.4616,1.0000,-0.3142,-0.0516,-0.2700,-0.1054
2.4817,1.0000,-0.3021,0.0334,-0.2718,-0.0770
2.5017,1.0000,-0.3496,0.0736,-0.2731,-0.0487
2.5217,1.0000,-0.2859,0.0313,-0.2738,-0.0206
2.5417,1.0000,-0.4181,-0.0520,-0.2739,0.0074
2.5617,1.0000,-0.3120,-0.0242,-0.2735,0.0352
2.5817,1.0000,-0.1596,0.1764,-0.2725,0.0628
2.6017,1.0000,-0.4067,0.1389,-0.2709,0.0901
2.6217,1.0000,-0.2329,0.0996,-0.2688,0.1172
2.6418,1.0000,-0.1860,0.0887,-0.2662,0.1439
2.6618,1.0000,-0.2633,0.2286,-0.2630,0.1703
2.6818,1.0000,-0.1795,0.1794,-0.2593,0.1964
2.7018,1.0000,-0.2046,0.1221,-0.2551,0.2221
2.7218,1.0000,-0.2692,0.2021,-0.2504,0.2473
2.7418,1.0000,-0.2001,0.2746,-0.2452,0.2722
2.7618,1.0000,-0.2941,0.3075,-0.2395,0.2965
2.7819,1.0000,-0.2343,0.3001,-0.2333,0.3205
2.8019,1.0000,-0.1408,0.5389,-0.2267,0.3439
2.8219,1.0000,-0.2072,0.3832,-0.2196,0.3667
2.8419,1.0000,-0.0569,0.4043,-0.2120,0.3891
2.8619,1.0000,-0.0298,0.5913,-0.2040,0.4109
2.8819,1.0000,-0.0196,0.4808,-0.1956,0.4320
2.9019,1.0000,-0.1155,0.4806,-0.1867,0.4526
2.9219,1.0000,-0.2745,0.4381,-0.1775,0.4726
2.9420,1.0000,-0.1598,0.5002,-0.1678,0.4946
2.9620,1.0000,-0.0978,0.4751,-0.1576,0.5168
2.9820,1.0000,-0.1211,0.4856,-0.1471,0.5338
3.0020,-1.0000,-0.3457,0.4667,-0.1364,0.5424
3.0220,-1.0000,-0.2038,0.4481,-0.1256,0.5417
3.0420,-1.0000,-0.0109,0.5957,-0.1148,0.5330
3.0620,-1.0000,-0.0790,0.5189,-0.1042,0.5196
3.0821,-1.0000,0.0535,0.5296,-0.0939,0.5071
3.1021,-1.0000,0.0949,0.4746,-0.0839,0.4951
3.1221,-1.0000,-0.2228,0.4676,-0.0741,0.4827
3.1421,-1.0000,-0.2481,0.4773,-0.0646,0.4699
3.1621,-1.0000,-0.1847,0.5774,-0.0553,0.4567
3.1821,-1.0000,-0.2342,0.4985,-0.0463,0.4430
3.2021,-1.0000,-0.0298,0.3770,-0.0376,0.4290
3.2221,-1.0000,-0.0115,0.5603,-0.0291,0.4147
3.2422,-1.0000,0.0445,0.6178,-0.0210,0.3999
3.2622,-1.0000,0.1894,0.5195,-0.0131,0.3849
3.2822,-1.0000,0.0660,0.4438,-0.0055,0.3695
3.3022,-1.0000,-0.1164,0.3096,0.0017,0.3538
3.3222,-1.0000,0.0902,0.3939,0.0086,0.3379
3.3422,-1.0000,-0.0227,0.4172,0.0152,0.3217
3.3622,-1.0000,0.1896,0.3068,0.0215,0.3053
3.3823,-1.0000,0.0640,0.4809,0.0275,0.2887
3.4023,-1.0000,0.1018,0.3402,0.0331,0.2718
3.4223,-1.0000,0.0348,0.3124,0.0384,0.2548
3.4423,-1.0000,0.1311,0.2172,0.0433,0.2377
3.4623,-1.0000,0.0253,0.1329,0.0479,0.2204
3.4823,-1.0000,-0.0726,0.2256,0.0521,0.2029
3.5023,-1.0000,0.0121,-0.0329,0.0560,0.1854
3.5223,-1.0000,-0.1629,0.0634,0.0595,0.1678
3.5424,-1.0000,0.2049,0.0799,0.0627,0.1502
3.5624,-1.0000,-0.0007,0.1032,0.0655,0.1325
3.5824,-1.0000,0.0601,-0.0796,0.0680,0.1147
3.6024,-1.0000,-0.0504,0.0070,0.0701,0.0970
3.6224,-1.0000,-0.0661,0.1017,0.0719,0.0793
3.6424,-1.0000,-0.0327,0.0202,0.0733,0.0616
3.6624,-1.0000,0.1490,0.0247,0.0743,0.0440
3.6825,-1.0000,0.0555,0.0439,0.0750,0.0264
3.7025,-1.0000,-0.0759,0.0217,0.0754,0.0089
3.7225,-1.0000,-0.0447,-0.0001,0.0754,-0.0085
3.7425,-1.0000,0.0648,0.0363,0.0750,-0.0257
3.7625,-1.0000,0.0177,-0.2640,0.0743,-0.0428
3.7825,-1.0000,0.0699,-0.0307,0.0733,-0.0597
3.8025,-1.0000,0.1941,0.1481,0.0719,-0.0765
3.8225,-1.0000,0.0639,-0.0753,0.0702,-0.0931
3.8426,-1.0000,0.1763,-0.1372,0.0682,-0.1094
3.8626,-1.0000,0.0188,-0.0248,0.0659,-0.1256
3.8826,-1.0000,0.1051,-0.0253,0.0632,-0.1415
3.9026,-1.0000,-0.0076,-0.1899,0.0602,-0.1571
3.9226,-1.0000,0.1890,-0.0182,0.0569,-0.1725
3.9426,-1.0000,0.0755,-0.2765,0.0533,-0.1876
3.9626,-1.0000,0.0923,0.0097,0.0494,-0.2024
3.9827,-1.0000,0.2742,-0.2252,0.0452,-0.2138
4.0027,1.0000,-0.0263,-0.2034,0.0410,-0.2102
4.0227,1.0000,-0.0348,-0.2405,0.0369,-0.1975
4.0427,1.0000,-0.0471,-0.1601,0.0330,-0.1818
4.0627,1.0000,-0.0344,-0.0212,0.0295,-0.1670
4.0827,1.0000,-0.2291,-0.3601,0.0263,-0.1542
4.1027,1.0000,-0.1103,-0.0315,0.0234,-0.1421
4.1227,1.0000,0.0801,-0.1590,0.0207,-0.1290
4.1428,1.0000,0.0777,-0.1542,0.0182,-0.1159
4.1628,1.0000,-0.2073,-0.0491,0.0160,-0.1027
4.1828,1.0000,-0.0099,-0.0458,0.0141,-0.0896
4.2028,1.0000,0.1278,0.0956,0.0125,-0.0764
4.2228,1.0000,-0.0616,-0.1869,0.0111,-0.0632
4.2428,1.0000,0.1376,-0.1056,0.0099,-0.0500
4.2628,1.0000,0.0597,-0.1852,0.0091,-0.0369
4.2829,1.0000,0.0063,0.0679,0.0085,-0.0238
4.3029,1.0000,0.0623,-0.1192,0.0081,-0.0108
4.3229,1.0000,0.0470,0.0445,0.0080,0.0022
4.3429,1.0000,-0.0519,-0.1428,0.0082,0.0150
4.3629,1.0000,0.1611,0.0570,0.0086,0.0278
4.3829,1.0000,0.0639,-0.0019,0.0093,0.0404
4.4029,1.0000,-0.2005,-0.0719,0.0102,0.0529
4.4229,1.0000,0.0163,-0.0166,0.0114,0.0653
4.4430,1.0000,0.0183,0.1483,0.0128,0.0775
4.4630,1.0000,0.1303,-0.0022,0.0145,0.0896
4.4830,1.0000,-0.0393,0.2497,0.0164,0.1015
4.5030,1.0000,0.0215,0.1487,0.0186,0.1132
4.5230,1.0000,0.1128,0.1573,0.0209,0.1247
4.5430,1.0000,0.0692,0.1139,0.0236,0.1359
4.5630,1.0000,0.1032,0.1759,0.0264,0.1470
4.5831,1.0000,0.0587,0.1920,0.0294,0.1578
4.6031,1.0000,0.1105,0.1504,0.0327,0.1684
4.6231,1.0000,0.0603,0.1227,0.0362,0.1788
4.6431,1.0000,0.1201,0.3631,0.0399,0.1888
4.6631,1.0000,0.1677,0.2013,0.0438,0.1987
4.6831,1.0000,0.1515,0.3668,0.0478,0.2082
4.7031,1.0000,-0.0260,0.4641,0.0521,0.2175
4.7231,1.0000,0.0460,0.2066,0.0565,0.2264
4.7432,1.0000,-0.1113,0.2316,0.0612,0.2351
4.7632,1.0000,0.1627,0.3093,0.0659,0.2434
4.7832,1.0000,0.0049,0.3239,0.0709,0.2515
4.8032,1.0000,0.0394,0.4069,0.0760,0.2592
4.8232,1.0000,0.1366,0.2728,0.0813,0.2666
4.8432,1.0000,0.1579,-0.0443,0.0867,0.2736
4.8632,1.0000,0.1152,0.3460,0.0922,0.2804
4.8833,1.0000,0.2937,0.4175,0.0979,0.2867
4.9033,1.0000,0.0893,0.2312,0.1037,0.2928
4.9233,1.0000,0.0231,0.2074,0.1096,0.2985
4.9433,1.0000,0.1420,0.2352,0.1156,0.3038
4.9633,1.0000,0.0404,0.4418,0.1218,0.3090
4.9833,1.0000,-0.0339,0.2081,0.1280,0.3163
5.0033,-1.0000,0.1585,0.3810,0.1343,0.3108
5.0233,-1.0000,0.0952,0.1859,0.1404,0.2891
5.0434,-1.0000,0.0634,0.3258,0.1459,0.2656
5.0634,-1.0000,0.1528,0.3897,0.1510,0.2426
5.0834,-1.0000,0.1551,0.1524,0.1556,0.2195
5.1034,-1.0000,0.1093,0.0340,0.1598,0.1964
5.1234,-1.0000,0.1689,0.2529,0.1635,0.1732
5.1434,-1.0000,0.0395,0.1300,0.1667,0.1499
5.1634,-1.0000,0.0853,0.0347,0.1695,0.1267
5.1835,-1.0000,0.0637,0.4113,0.1718,0.1035
5.2035,-1.0000,0.1967,0.1703,0.1737,0.0803
5.2235,-1.0000,0.3312,0.0169,0.1750,0.0571
5.2435,-1.0000,0.3030,0.1075,0.1760,0.0341
5.2635,-1.0000,0.0199,0.1420,0.1764,0.0112
5.2835,-1.0000,0.0811,-0.0535,0.1764,-0.0116
5.3035,-1.0000,0.1895,0.1541,0.1760,-0.0341
5.3235,-1.0000,0.2587,0.0566,0.1751,-0.0566
5.3436,-1.0000,0.0563,-0.2392,0.1737,-0.0788
5.3636,-1.0000,0.1605,-0.1284,0.1719,-0.1007
5.3836,-1.0000,0.1540,-0.2506,0.1697,-0.1224
5.4036,-1.0000,0.2115,-0.3905,0.1670,-0.1439
5.4236,-1.0000,0.1635,-0.0187,0.1639,-0.1650
5.4436,-1.0000,0.1380,-0.2912,0.1604,-0.1858
5.4636,-1.0000,0.2510,-0.1527,0.1565,-0.2063
5.4837,-1.0000,0.2201,-0.3111,0.1521,-0.2264
5.5037,-1.0000,0.1470,-0.2001,0.1474,-0.2462
5.5237,-1.0000,0.0771,-0.1730,0.1423,-0.2655
5.5437,-1.0000,-0.0415,-0.4142,0.1367,-0.2845
5.5637,-1.0000,-0.0608,-0.3236,0.1309,-0.3030
5.5837,-1.0000,0.2486,-0.3427,0.1246,-0.3211
5.6037,-1.0000,0.1122,-0.4941,0.1180,-0.3387
5.6237,-1.0000,0.1107,-0.3772,0.1110,-0.3558
5.6438,-1.0000,0.4052,-0.4535,0.1038,-0.3725
5.6638,-1.0000,-0.0099,-0.4107,0.0961,-0.3886
5.6838,-1.0000,0.0427,-0.3923,0.0882,-0.4042
5.7038,-1.0000,0.1181,-0.2860,0.0800,-0.4193
5.7238,-1.0000,0.1405,-0.6513,0.0714,-0.4339
5.7438,-1.0000,0.1016,-0.4997,0.0626,-0.4478
5.7638,-1.0000,-0.1247,-0.2742,0.0535,-0.4612
5.7839,-1.0000,0.2283,-0.5873,0.0441,-0.4741
5.8039,-1.0000,-0.1984,-0.7957,0.0345,-0.4863
5.8239,-1.0000,0.0886,-0.5679,0.0247,-0.4979
5.8439,-1.0000,-0.0411,-0.5538,0.0146,-0.5090
5.8639,-1.0000,0.0667,-0.5565,0.0043,-0.5194
5.8839,-1.0000,-0.0952,-0.6440,-0.0062,-0.5292
5.9039,-1.0000,0.1028,-0.6700,-0.0169,-0.5384
5.9239,-1.0000,0.0147,-0.7413,-0.0277,-0.5476
5.9440,-1.0000,0.0463,-0.4260,-0.0388,-0.5593
5.9640,-1.0000,-0.1445,-0.5710,-0.0501,-0.5677
5.9840,-1.0000,-0.1412,-0.5543,-0.0614,-0.5679
6.0040,1.0000,-0.4507,-0.4295,-0.0726,-0.5581
6.0240,1.0000,-0.0414,-0.5469,-0.0837,-0.5393
6.0440,1.0000,-0.1912,-0.4016,-0.0943,-0.5154
6.0640,1.0000,-0.0982,-0.5426,-0.1044,-0.4925
6.0841,1.0000,-0.0679,-0.5796,-0.1140,-0.4701
6.1041,1.0000,0.0574,-0.4515,-0.1232,-0.4474
6.1241,1.0000,-0.1633,-0.4868,-0.1319,-0.4243
6.1441,1.0000,-0.2314,-0.2558,-0.1402,-0.4010
6.1641,1.0000,-0.1829,-0.2111,-0.1480,-0.3773
6.1841,1.0000,-0.1790,-0.5039,-0.1553,-0.3535
6.2041,1.0000,-0.1784,-0.3767,-0.1621,-0.3294
6.2241,1.0000,-0.1309,-0.1831,-0.1685,-0.3051
6.2442,1.0000,-0.0679,-0.3412,-0.1744,-0.2806
6.2642,1.0000,-0.2166,-0.1449,-0.1797,-0.2560
6.2842,1.0000,-0.1908,-0.2357,-0.1846,-0.2313
6.3042,1.0000,-0.1185,-0.1984,-0.1890,-0.2065
6.3242,1.0000,-0.2503,-0.1489,-0.1929,-0.1817
6.3442,1.0000,-0.1608,-0.2039,-0.1963,-0.1568
6.3642,1.0000,-0.3229,-0.1299,-0.1992,-0.1319
6.3843,1.0000,-0.4764,-0.0971,-0.2016,-0.1071
6.4043,1.0000,-0.1383,-0.2634,-0.2035,-0.0823
6.4243,1.0000,-0.2864,-0.0884,-0.2049,-0.0576
6.4443,1.0000,-0.2038,0.0908,-0.2058,-0.0330
6.4643,1.0000,-0.2942,-0.1532,-0.2063,-0.0085
6.4843,1.0000,-0.1130,-0.0610,-0.2062,0.0158
6.5043,1.0000,-0.4439,0.1487,-0.2056,0.0399
6.5243,1.0000,-0.1266,0.1455,-0.2046,0.0639
6.5444,1.0000,-0.2134,0.0734,-0.2030,0.0876
6.5644,1.0000,-0.3189,0.0918,-0.2010,0.1110
6.5844,1.0000,-0.2454,0.0671,-0.1986,0.1342
6.6044,1.0000,-0.1709,0.2259,-0.1956,0.1571
6.6244,1.0000,-0.1434,0.0027,-0.1923,0.1797
6.6444,1.0000,-0.3146,0.1486,-0.1884,0.2019
6.6644,1.0000,-0.0357,0.2100,-0.1841,0.2237
6.6845,1.0000,-0.0448,0.2970,-0.1794,0.2452
6.7045,1.0000,-0.1478,0.2647,-0.1743,0.2663
6.7245,1.0000,-0.1992,0.4055,-0.1688,0.2870
6.7445,1.0000,0.0527,0.3194,-0.1628,0.3072
6.7645,1.0000,0.0146,0.3735,-0.1565,0.3269
6.7845,1.0000,-0.2641,0.2651,-0.1497,0.3462
6.8045,1.0000,-0.2204,0.3951,-0.1426,0.3650
6.8245,1.0000,-0.0870,0.4346,-0.1351,0.3832
6.8446,1.0000,-0.2033,0.4869,-0.1273,0.4009
6.8646,1.0000,-0.0415,0.5246,-0.1191,0.4181
6.8846,1.0000,-0.2186,0.4884,-0.1106,0.4348
6.9046,1.0000,-0.0680,0.4081,-0.1017,0.4508
6.9246,1.0000,-0.1186,0.4859,-0.0925,0.4663
6.9446,1.0000,-0.0870,0.5174,-0.0830,0.4811
6.9646,1.0000,-0.0674,0.3337,-0.0733,0.4954
6.9847,1.0000,-0.2310,0.3777,-0.0632,0.5120
7.0047,-1.0000,-0.1744,0.7077,-0.0528,0.5212
7.0247,-1.0000,-0.0541,0.6954,-0.0425,0.5136
7.0447,-1.0000,-0.1132,0.5056,-0.0323,0.4972
7.0647,-1.0000,0.0004,0.3541,-0.0225,0.4820
7.0847,-1.0000,-0.1103,0.5257,-0.0130,0.4665
7.1047,-1.0000,-0.0062,0.5451,-0.0039,0.4505
7.1247,-1.0000,0.1106,0.4243,0.0050,0.4342
7.1448,-1.0000,-0.1139,0.4027,0.0135,0.4175
7.1648,-1.0000,0.0567,0.2877,0.0217,0.4005
7.1848,-1.0000,-0.0341,0.3522,0.0296,0.3832
7.2048,-1.0000,-0.0492,0.2268,0.0371,0.3655
7.2248,-1.0000,0.0946,0.4911,0.0442,0.3476
7.2448,-1.0000,-0.0190,0.2377,0.0510,0.3295
7.2648,-1.0000,0.0891,0.6689,0.0574,0.3111
7.2849,-1.0000,0.0714,0.1868,0.0634,0.2925
7.3049,-1.0000,0.0495,0.2453,0.0691,0.2738
7.3249,-1.0000,0.0710,0.1884,0.0744,0.2548
7.3449,-1.0000,0.1339,0.2176,0.0793,0.2358
7.3649,-1.0000,0.2318,0.2086,0.0838,0.2166
7.3849,-1.0000,-0.0206,0.2607,0.0880,0.1973
7.4049,-1.0000,-0.0157,0.3408,0.0917,0.1779
7.4249,-1.0000,0.2557,0.0721,0.0951,0.1584
7.4450,-1.0000,0.0104,0.2019,0.0980,0.1389
7.4650,-1.0000,0.0304,0.0936,0.1006,0.1194
7.4850,-1.0000,-0.0719,-0.0377,0.1028,0.0999
7.5050,-1.0000,0.1536,0.2123,0.1046,0.0804
7.5250,-1.0000,-0.0048,0.1696,0.1060,0.0610
7.5450,-1.0000,0.1788,0.2201,0.1071,0.0416
7.5650,-1.0000,0.0953,-0.0399,0.1077,0.0223
7.5851,-1.0000,0.0627,0.0449,0.1080,0.0032
7.6051,-1.0000,0.0495,0.0527,0.1078,-0.0159
7.6251,-1.0000,0.2374,-0.0813,0.1073,-0.0348
7.6451,-1.0000,0.1572,-0.1992,0.1064,-0.0536
7.6651,-1.0000,0.1340,-0.0699,0.1052,-0.0721
7.6851,-1.0000,0.1191,-0.0587,0.1035,-0.0905
7.7051,-1.0000,0.1266,-0.1232,0.1016,-0.1087
7.7252,-1.0000,0.2869,-0.1115,0.0992,-0.1266
7.7452,-1.0000,0.1769,-0.1703,0.0965,-0.1442
7.7652,-1.0000,0.1785,-0.1922,0.0934,-0.1616
7.7852,-1.0000,0.1044,-0.2811,0.0900,-0.1787
7.8052,-1.0000,0.0825,-0.4288,0.0863,-0.1955
7.8252,-1.0000,0.1101,-0.0721,0.0822,-0.2120
7.8452,-1.0000,0.1686,-0.1818,0.0778,-0.2282
7.8652,-1.0000,0.0473,-0.3445,0.0731,-0.2440
7.8853,-1.0000,0.2224,-0.2539,0.0680,-0.2594
7.9053,-1.0000,0.0287,-0.2178,0.0627,-0.2744
7.9253,-1.0000,0.0747,-0.2261,0.0570,-0.2891
7.9453,-1.0000,-0.0181,-0.2842,0.0511,-0.3033
7.9653,-1.0000,-0.1383,-0.2113,0.0449,-0.3172
7.9853,-1.0000,0.1947,-0.2085,0.0384,-0.3330
8.0053,1.0000,-0.1265,-0.3615,0.0316,-0.3418
8.0254,1.0000,0.1857,-0.3847,0.0249,-0.3323
8.0454,1.0000,-0.1722,-0.2325,0.0184,-0.3166
8.0654,1.0000,0.0842,-0.2449,0.0122,-0.3020
8.0854,1.0000,0.1079,-0.3842,0.0063,-0.2872
8.1054,1.0000,-0.0403,-0.2279,0.0007,-0.2722
8.1254,1.0000,-0.0345,-0.3926,-0.0046,-0.2570
8.1454,1.0000,0.0690,-0.3451,-0.0096,-0.2416
8.1654,1.0000,0.0653,-0.2071,-0.0143,-0.2261
8.1855,1.0000,-0.0805,-0.2884,-0.0187,-0.2104
8.2055,1.0000,-0.0259,-0.1576,-0.0227,-0.1946
8.2255,1.0000,0.0422,-0.1561,-0.0265,-0.1787
8.2455,1.0000,0.0336,-0.0453,-0.0299,-0.1627
8.2655,1.0000,-0.1739,-0.2497,-0.0330,-0.1466
8.2855,1.0000,0.1086,-0.2263,-0.0358,-0.1305
8.3055,1.0000,-0.1314,-0.0443,-0.0382,-0.1144
8.3256,1.0000,-0.0246,0.0048,-0.0403,-0.0982
8.3456,1.0000,-0.1526,-0.1179,-0.0421,-0.0821
8.3656,1.0000,-0.0087,0.1071,-0.0436,-0.0660
8.3856,1.0000,0.0036,0.1246,-0.0448,-0.0499
8.4056,1.0000,-0.0018,0.1699,-0.0456,-0.0339
8.4256,1.0000,-0.0840,-0.1953,-0.0461,-0.0179
8.4456,1.0000,-0.0457,-0.1439,-0.0463,-0.0020
8.4656,1.0000,-0.0926,0.1260,-0.0462,0.0138
8.4857,1.0000,-0.0415,0.0916,-0.0458,0.0294
8.5057,1.0000,0.0335,0.0473,-0.0450,0.0449
8.5257,1.0000,0.0285,0.0323,-0.0440,0.0603
8.5457,1.0000,0.0059,-0.0007,-0.0426,0.0755
8.5657,1.0000,0.0027,0.0707,-0.0409,0.0905
8.5857,1.0000,-0.0262,0.1680,-0.0390,0.1053
8.6057,1.0000,-0.1193,0.0602,-0.0367,0.1199
8.6258,1.0000,-0.3167,0.0195,-0.0342,0.1343
